country,year,morts
Bulgaria,1976,395901.0833976208
Sao Tome and Principe,1977,395883.1530902495
Guyana,1978,395861.33156712464
South Sudan,1979,395858.3083152904
Chile,1980,395846.24089969887
Venezuela,1981,395826.37086063984
Lesotho,1982,395817.0708235816
Latvia,1983,395812.46633217495
Cambodia,1984,395809.8222040223
Peru,1985,395804.4233484647
Brunei,1986,395803.20059229527
El Salvador,1987,395802.5232366992
Colombia,1988,395793.0995464046
Solomon Islands,1989,395778.2256669148
Mauritius,1990,395713.69713896274
Tunisia,1991,395711.2407470055
Nigeria,1992,395705.20979360456
Tunisia,1993,395701.7584847914
Mongolia,1994,395685.4668079371
Syria,1995,395650.59389344347
Papua New Guinea,1996,395639.43633530673
Barbados,1997,395618.2386704198
Solomon Islands,1998,395598.5957435537
Brunei,1999,395566.49384975247
Uganda,2000,395479.5877482096
South Africa,2001,395460.1068865835
Kiribati,2002,395454.8228098481
Netherlands,2003,395446.1009516381
Palau,2004,395436.7586403221
Malaysia,2005,395407.52883726207
Japan,2006,395381.9064619565
Sao Tome and Principe,2007,395342.9782713622
Suriname,2008,395341.90357032535
"Korea, North",2009,395327.2114639094
Saint Lucia,2010,395311.21029285726
Monaco,2011,395273.5639267074
Slovenia,2012,395244.0466985952
Azerbaijan,2013,395192.8682796052
Kazakhstan,2014,395154.66079686966
Venezuela,2015,395153.9595818212
Italy,2016,395152.53497888695
Mozambique,2017,395136.4946557774
Serbia,2018,395135.27318286535
Haiti,2019,395126.6118756092
Bahamas,2020,395113.8286320156
Haiti,2021,395048.7923845112
Bhutan,2022,395015.2205871155
Bahrain,2023,395013.2425072175
United Arab Emirates,1760,394972.0150259626
North Macedonia,1761,394968.1114780838
Denmark,1762,394957.033173892
Angola,1763,394948.9271680167
Haiti,1764,394926.3077396054
Venezuela,1765,394873.8222904397
Cabo Verde,1766,394835.13413835794
Angola,1767,394832.5496525866
Lesotho,1768,394804.4673906489
Senegal,1769,394724.717309296
Japan,1770,394700.0238722124
China,1771,394667.8931168612
Sweden,1772,394667.8275613945
Czech Republic,1773,394655.76447776495
Gambia,1774,394646.2498195885
Iraq,1775,394638.4174656459
Bahrain,1776,394628.01868890313
Angola,1777,394619.18686497456
Iran,1778,394612.7522677961
Bangladesh,1779,394562.5791271053
Italy,1780,394547.7607819352
Lithuania,1781,394533.1753862617
Yemen,1782,394525.36584401416
Georgia,1783,394505.0745119862
Papua New Guinea,1784,394504.0780021552
Russia,1785,394440.8023756805
Laos,1786,394435.6191330804
Sierra Leone,1787,394416.4388175381
Singapore,1788,394407.8746189843
Morocco,1789,394393.3181952441
Grenada,1790,394380.1588535525
Somalia,1791,394372.4468786529
Afghanistan,1792,394357.4850973055
Hungary,1793,394333.0590725779
Namibia,1794,394306.0366324755
Marshall Islands,1795,394296.4814694732
Bosnia and Herzegovina,1796,394287.3596020023
Trinidad and Tobago,1797,394284.8788457065
Uganda,1798,394283.02808595856
Papua New Guinea,1799,394266.8642003416
Lithuania,1800,394263.7765055664
Bahamas,1801,394237.1206828205
Uzbekistan,1802,394225.006271002
Ukraine,1803,394222.3834665664
Haiti,1804,394189.89076185273
Madagascar,1805,394180.1463864527
Saint Kitts and Nevis,1806,394171.0109513031
United States,1807,394162.3483302089
Ghana,1808,394152.22648434114
Guyana,1809,394145.9247343426
South Africa,1810,394103.54449549806
Saudi Arabia,1811,394101.5651747818
Tuvalu,1812,394091.52854787046
Sri Lanka,1813,394068.1788969166
Egypt,1814,394012.7477161424
Bahrain,1815,393994.3233295026
Oman,1816,393955.4850988533
New Zealand,1817,393930.3393663323
"Congo, Democratic Republic of the",1818,393887.71522523765
Peru,1819,393887.4335615648
Norway,1820,393885.0952157737
Egypt,1821,393864.3843088254
Ghana,1822,393863.0785088436
Serbia,1823,393827.2768945277
Sri Lanka,1824,393773.3942221256
Bhutan,1825,393707.12275984575
Yemen,1826,393705.13069622254
East Timor (Timor-Leste),1827,393684.649310259
Uruguay,1828,393631.9573489683
Honduras,1829,393612.4637564216
Angola,1830,393581.1138993192
Burkina Faso,1831,393569.2350832488
Taiwan,1832,393486.4466608864
Qatar,1833,393469.6763628129
Solomon Islands,1834,393468.0872883286
Dominica,1835,393460.7743622062
Guyana,1836,393451.078727718
Lithuania,1837,393405.3918809297
Finland,1838,393393.6117076983
Vietnam,1839,393387.59899635526
Ethiopia,1840,393310.887876007
Mali,1841,393304.0348661589
Hungary,1842,393292.7484109229
Georgia,1843,393235.7227807584
Vanuatu,1844,393235.4113980607
Equatorial Guinea,1845,393202.2453746882
Cambodia,1846,393193.9082992741
Sao Tome and Principe,1847,393189.08173105365
New Zealand,1848,393183.7793079573
Eritrea,1849,393163.8771015244
El Salvador,1850,393162.86301522766
Guyana,1851,393146.5324918287
Samoa,1852,393140.3829627236
Andorra,1853,393137.43542472593
Guinea-Bissau,1854,393121.44614601386
Samoa,1855,393119.8150611872
Cuba,1856,393103.39071038784
Sri Lanka,1857,393095.9274014076
Tunisia,1858,393091.8346653192
Bulgaria,1859,393063.071259644
Estonia,1860,393040.87316570623
Canada,1861,393017.25211253774
Bangladesh,1862,393006.2321789849
Oman,1863,392998.3570555497
Greece,1864,392987.5404321509
Uzbekistan,1865,392968.1393086779
Australia,1866,392967.4949422466
Sao Tome and Principe,1867,392953.5285748081
Croatia,1868,392942.2013351852
Mongolia,1869,392940.20138676406
Sudan,1870,392934.18221227627
Bolivia,1871,392921.31600705086
Iran,1872,392871.38331467065
Ghana,1873,392867.4163481664
Iran,1874,392866.538320173
"Congo, Democratic Republic of the",1875,392824.3541981141
Spain,1876,392823.73272261024
Mongolia,1877,392815.2904173624
Latvia,1878,392814.4777993456
Indonesia,1879,392782.4162727469
Denmark,1880,392775.9961642306
Bosnia and Herzegovina,1881,392705.6622415438
Algeria,1882,392703.444144356
Samoa,1883,392699.8168208773
Mauritania,1884,392665.7238804132
Spain,1885,392664.7795639968
Argentina,1886,392616.5969596929
Burundi,1887,392603.0120991905
Serbia,1888,392566.4537314372
Australia,1889,392521.6344018327
Singapore,1890,392520.7451169943
Egypt,1891,392519.9714281642
Italy,1892,392511.0943946093
Dominica,1893,392511.02908110194
San Marino,1894,392456.3652907573
Vietnam,1895,392436.4852807982
North Macedonia,1896,392381.2669283493
Lebanon,1897,392372.05537636514
Saudi Arabia,1898,392347.3086116449
Thailand,1899,392324.7406336338
Taiwan,1900,392318.44651308085
East Timor (Timor-Leste),1901,392305.33517047967
Togo,1902,392305.1785104193
Syria,1903,392292.0889329345
Vatican City (Holy See),1904,392287.1865651538
Sierra Leone,1905,392286.1725466243
Turkey,1906,392268.7612805877
Serbia,1907,392258.1707733426
Tunisia,1908,392254.8764807304
Nauru,1909,392246.5416406763
Oman,1910,392226.73695542576
Syria,1911,392226.276060632
Algeria,1912,392179.1796772954
Barbados,1913,392169.5337576421
Nauru,1914,392159.1378150088
New Zealand,1915,392154.7625243902
Australia,1916,392153.03653886257
Norway,1917,392119.7972434603
Estonia,1918,392081.54407871846
Liechtenstein,1919,392073.5100293664
Brazil,1920,392068.9479051571
Bhutan,1921,392057.6475066705
Azerbaijan,1922,392041.2688219353
"Congo, Democratic Republic of the",1923,392010.21991310565
Sweden,1924,392001.4394857605
Costa Rica,1925,391994.4835895784
Saint Kitts and Nevis,1926,391982.9629226252
Slovenia,1927,391969.9232219943
Italy,1928,391952.0179338119
Paraguay,1929,391926.2806846611
Mexico,1930,391901.29236604687
Venezuela,1931,391899.0473548516
Costa Rica,1932,391888.7525341866
Iraq,1933,391883.7689669788
Trinidad and Tobago,1934,391861.1317593473
Norway,1935,391817.3904936596
Venezuela,1936,391811.0695141817
Tonga,1937,391804.24166298856
North Macedonia,1938,391748.79444968206
Cabo Verde,1939,391746.98785288015
Saint Lucia,1940,391742.0329612037
Bahamas,1941,391713.406007076
Dominica,1942,391711.45688840974
Tonga,1943,391701.8544539907
Afghanistan,1944,391666.40371664654
Germany,1945,391638.4154292909
Poland,1946,391606.071027986
Israel,1947,391605.5526829145
Guatemala,1948,391594.9759602
Brazil,1949,391588.4498021596
Saint Lucia,1950,391472.9152083074
Benin,1951,391472.6793725084
East Timor (Timor-Leste),1952,391445.3704545004
France,1953,391441.98096803634
"Congo, Democratic Republic of the",1954,391433.45892842574
Guatemala,1955,391416.8481881047
Zambia,1956,391412.89949799806
Paraguay,1957,391406.8652278882
Rwanda,1958,391406.5295145922
Fiji,1959,391360.88173352974
Botswana,1960,391345.9299486147
Greece,1961,391329.42012766766
Greece,1962,391323.4976606553
United Kingdom,1963,391321.3511841149
Libya,1964,391290.2988470013
Kazakhstan,1965,391285.2477088508
United Arab Emirates,1966,391256.40458307567
New Zealand,1967,391248.6204362068
Burkina Faso,1968,391216.3258705238
Niger,1969,391175.4260620592
Egypt,1970,391170.06300265074
Botswana,1971,391159.9253099286
Kuwait,1972,391149.2251091246
Lesotho,1973,391144.82570400834
Uzbekistan,1974,391114.65210880135
Brunei,1975,391055.32503317087
Morocco,1976,391034.09988231584
Suriname,1977,391029.5818842827
Rwanda,1978,391028.7787409806
Thailand,1979,391014.8820655844
Madagascar,1980,391002.8048146141
Antigua and Barbuda,1981,390980.8120432197
Iraq,1982,390961.7985005901
North Macedonia,1983,390920.65310615633
Papua New Guinea,1984,390890.7436961488
Rwanda,1985,390888.1561428513
Antigua and Barbuda,1986,390879.3670501766
Togo,1987,390839.4825038994
Malaysia,1988,390789.01848109567
Nauru,1989,390774.9194282292
Austria,1990,390741.6997104446
Namibia,1991,390740.7719155976
Kosovo,1992,390721.77840923285
Saint Kitts and Nevis,1993,390717.5122864645
Trinidad and Tobago,1994,390713.3772585707
Ukraine,1995,390707.5008520564
Azerbaijan,1996,390705.0030178929
United States,1997,390701.7141971801
Ghana,1998,390600.1060695522
Qatar,1999,390586.0862394112
Costa Rica,2000,390579.1223967028
Bangladesh,2001,390569.0291853701
Guatemala,2002,390506.52117330657
Russia,2003,390505.8312077614
Sierra Leone,2004,390499.7025485906
Bahamas,2005,390449.2746024624
New Zealand,2006,390447.3872867122
Serbia,2007,390412.0084498813
Costa Rica,2008,390378.31726659
Cambodia,2009,390366.9146757977
Croatia,2010,390354.8074731262
Paraguay,2011,390354.4316514205
South Sudan,2012,390239.2992857344
Papua New Guinea,2013,390195.5357629427
Myanmar (Burma),2014,390187.2207275437
Pakistan,2015,390182.9074622501
Portugal,2016,390155.1148272823
Liberia,2017,390145.0792730141
Malaysia,2018,390143.87511978345
Djibouti,2019,390131.1295075467
Armenia,2020,390089.5092478888
Venezuela,2021,390086.0911414855
Thailand,2022,390077.903147906
Guatemala,2023,390072.056165255
Latvia,1760,390065.58967882406
"Micronesia, Federated States of",1761,390039.864555534
Paraguay,1762,390001.4676524009
Moldova,1763,389997.7377708639
Taiwan,1764,389995.2955083447
Vatican City (Holy See),1765,389987.9774242856
Brunei,1766,389980.9137790153
"Korea, North",1767,389978.3643905138
Mongolia,1768,389974.7305749741
Ethiopia,1769,389926.1352016279
Bhutan,1770,389925.33438571816
South Africa,1771,389923.1386470337
Qatar,1772,389854.58814854175
Iceland,1773,389832.0664836973
Indonesia,1774,389823.76522142906
Ukraine,1775,389796.5172710531
Bangladesh,1776,389788.35373773135
Bangladesh,1777,389743.7182636472
"Congo, Democratic Republic of the",1778,389738.1750285286
Serbia,1779,389729.5674284168
Kenya,1780,389723.52321272914
Sierra Leone,1781,389719.03598974494
Cuba,1782,389716.7377796472
Tuvalu,1783,389665.2127839353
Gambia,1784,389599.3281893515
Guinea,1785,389555.5616932228
Estonia,1786,389535.3974754829
Lithuania,1787,389489.9329537324
Belgium,1788,389450.1048581409
Syria,1789,389425.7478285249
Egypt,1790,389394.7821146037
Togo,1791,389380.8342488159
Bahrain,1792,389379.54377468856
"Korea, North",1793,389340.749578388
Samoa,1794,389332.6609037127
Rwanda,1795,389296.01773600094
Angola,1796,389235.5519247187
El Salvador,1797,389225.9707340843
Luxembourg,1798,389222.0378894346
Panama,1799,389203.0835233344
Netherlands,1800,389175.54121582926
Ecuador,1801,389165.4197131235
Nepal,1802,389112.58591838094
Pakistan,1803,389074.9439060002
United Arab Emirates,1804,389049.3060736889
Germany,1805,389027.50702917
Belarus,1806,389025.34149134567
Egypt,1807,389000.85801135295
China,1808,388958.1093799758
Ireland,1809,388944.0842975606
Sweden,1810,388923.1550918016
Mali,1811,388914.04973303614
Chad,1812,388847.202708408
Honduras,1813,388835.49610607856
Egypt,1814,388821.2631770809
Kosovo,1815,388818.48107560695
Seychelles,1816,388808.14753344894
Bosnia and Herzegovina,1817,388805.20626359934
Zimbabwe,1818,388792.8185863937
Portugal,1819,388774.5010998989
Kenya,1820,388770.1096277835
Benin,1821,388765.4484232706
"Micronesia, Federated States of",1822,388758.4265143783
Finland,1823,388757.6617986469
Comoros,1824,388753.4781930443
Paraguay,1825,388749.7553487024
Moldova,1826,388707.5881108588
Brazil,1827,388700.8616409846
Comoros,1828,388695.8641465383
Venezuela,1829,388686.2501263245
Serbia,1830,388660.0003756775
New Zealand,1831,388658.6323804284
Liechtenstein,1832,388643.5848699336
North Macedonia,1833,388628.7133426995
Burkina Faso,1834,388598.94263321656
Portugal,1835,388591.0175067313
Togo,1836,388580.28218894085
Spain,1837,388535.3240440367
Madagascar,1838,388505.44086790015
Dominican Republic,1839,388447.59453202144
Grenada,1840,388426.5290635377
Germany,1841,388356.5709075649
Morocco,1842,388350.3621292657
Syria,1843,388327.22068308695
South Sudan,1844,388317.4834561388
Guyana,1845,388305.40362865326
Bahrain,1846,388281.86571291625
Slovakia,1847,388261.8355671046
Haiti,1848,388256.9175202481
Canada,1849,388225.22386979166
Gambia,1850,388224.9011923218
Greece,1851,388189.9097492993
Maldives,1852,388171.3484221887
Chile,1853,388168.8028550791
Tajikistan,1854,388144.3388859808
Serbia,1855,388142.7519960176
Vietnam,1856,388113.3460964417
Saudi Arabia,1857,388111.1313360581
Poland,1858,388091.9022453381
Uganda,1859,388090.726763971
Nauru,1860,388068.9403146077
Ethiopia,1861,388064.7895904984
San Marino,1862,388061.4575286152
Ireland,1863,388053.2087273379
Suriname,1864,388030.3820357859
Equatorial Guinea,1865,388029.5370634601
Gabon,1866,388014.4766152128
Vatican City (Holy See),1867,388010.80570874
South Sudan,1868,387989.4006082094
Estonia,1869,387988.5936569129
Latvia,1870,387982.28741251753
Greece,1871,387905.7824529752
Kosovo,1872,387866.2017696509
Brunei,1873,387835.1906366214
Kosovo,1874,387805.6300945536
Angola,1875,387775.22932999127
Sao Tome and Principe,1876,387769.0137018618
Dominican Republic,1877,387759.7514218478
Djibouti,1878,387757.58036027616
Ghana,1879,387740.62904987234
Kazakhstan,1880,387727.9850010729
Andorra,1881,387718.9723376941
Andorra,1882,387690.7841580136
Marshall Islands,1883,387687.3474332669
Latvia,1884,387629.4806741726
Netherlands,1885,387620.32001476106
Tuvalu,1886,387605.62559283496
Poland,1887,387594.139859474
Pakistan,1888,387590.3649140029
Honduras,1889,387588.6902054123
Mauritania,1890,387587.7204699329
Tunisia,1891,387506.9916034162
Dominica,1892,387504.95758032566
Guinea,1893,387472.619576146
Sao Tome and Principe,1894,387447.7328519864
Ireland,1895,387445.4971044858
Mauritania,1896,387432.42798782553
Cyprus,1897,387412.0289161538
Portugal,1898,387401.76275771455
Kosovo,1899,387340.4026350249
Ethiopia,1900,387326.5362823099
United Kingdom,1901,387320.36041892186
Kyrgyzstan,1902,387317.3893379901
Panama,1903,387289.2655877607
Ethiopia,1904,387285.7284932464
San Marino,1905,387276.7019116079
Niger,1906,387238.1965268669
South Sudan,1907,387231.7781861059
"Micronesia, Federated States of",1908,387192.1104852865
Yemen,1909,387105.4173474432
Burkina Faso,1910,387081.557659221
Lesotho,1911,387065.7415371176
Iraq,1912,387047.7196010296
Papua New Guinea,1913,387047.0751864847
Croatia,1914,387042.16784627945
Kazakhstan,1915,387006.2945378918
Cambodia,1916,386994.74620573263
Cuba,1917,386975.4426900202
Sierra Leone,1918,386958.5768455127
Bahamas,1919,386950.5407149365
Ecuador,1920,386893.4391480391
Bangladesh,1921,386871.671770734
Papua New Guinea,1922,386863.2231337229
Poland,1923,386854.7976843683
Monaco,1924,386821.0645431629
Bahrain,1925,386812.1803823761
United Kingdom,1926,386782.2658752437
Mongolia,1927,386744.3489462603
Uganda,1928,386678.1537415721
Vietnam,1929,386677.7089828794
Mongolia,1930,386672.73766079696
Antigua and Barbuda,1931,386668.70609566726
Vatican City (Holy See),1932,386645.7905007623
Egypt,1933,386635.5754996165
Eswatini,1934,386601.2844618269
Uzbekistan,1935,386577.7149833125
Tonga,1936,386575.68230076495
Zimbabwe,1937,386550.9027504276
Chile,1938,386517.62274992745
Botswana,1939,386511.9599525534
Egypt,1940,386507.2786482496
Latvia,1941,386457.7558204135
Estonia,1942,386438.6715002832
India,1943,386410.2457935992
Chad,1944,386400.5164495005
"Korea, North",1945,386384.95381952863
Saudi Arabia,1946,386347.4224500616
Nepal,1947,386302.4752790404
Bosnia and Herzegovina,1948,386291.33420641074
Cuba,1949,386242.6747543352
Colombia,1950,386204.1351967545
Paraguay,1951,386199.0011531135
Malawi,1952,386190.5232445687
Burundi,1953,386184.7719352924
Peru,1954,386154.6387750602
Qatar,1955,386152.3690298508
Sweden,1956,386137.4561830141
El Salvador,1957,386131.0606574229
Malaysia,1958,386112.254625901
Trinidad and Tobago,1959,386085.69499009335
Benin,1960,386024.6067441513
Bosnia and Herzegovina,1961,386024.0221897324
Laos,1962,386023.9052795079
Djibouti,1963,385974.8302909841
"Congo, Republic of the",1964,385950.605576363
Kuwait,1965,385945.23809835257
Tanzania,1966,385937.7929100729
Indonesia,1967,385887.5627042987
Uganda,1968,385886.6548952065
Finland,1969,385857.2897279985
New Zealand,1970,385826.1114648997
Ecuador,1971,385811.38465140463
United States,1972,385788.5019652662
Egypt,1973,385784.9836264391
Bangladesh,1974,385777.5129058252
Grenada,1975,385743.0917433254
Germany,1976,385685.17772592336
Slovakia,1977,385659.096322006
Montenegro,1978,385654.0559710092
Guatemala,1979,385643.54254003445
United Arab Emirates,1980,385600.4337328125
India,1981,385589.6019518786
Mali,1982,385576.3227924655
Tunisia,1983,385505.4569973227
Bulgaria,1984,385494.5983333719
