country,year,morts
Eritrea,1913,42922
Australia,1913,2243
Eritrea,1913,57269
Colombia,1913,43829
Indonesia,1913,53282
Panama,1913,22863
Cambodia,1913,33337
Vatican City,1913,25688
Guatemala,1913,8974
Malaysia,1913,10491
Venezuela,1913,3304
Tunisia,1913,30000
Nauru,1913,89840
Guatemala,1913,12498
Spain,1913,78874
China,1913,4814
Turkey,1913,91332
Vatican City,1913,93755
Taiwan,1913,30925
Namibia,1913,62224
South Korea,1913,79045
Nicaragua,1913,38806
Namibia,1913,49793
Benin,1913,14365
Costa Rica,1913,96862
Lebanon,1913,37549
Austria,1913,35726
Equatorial Guinea,1913,51448
Bosnia and Herzegovina,1913,40109
Kiribati,1913,64615
Japan,1913,10224
Japan,1913,71618
Singapore,1913,87242
Monaco,1913,60949
Chile,1913,41069
Vanuatu,1913,48043
Lithuania,1913,81911
Thailand,1913,31934
Kyrgyzstan,1913,94295
Burundi,1913,30526
India,1913,20612
United States,1913,84395
Latvia,1913,36175
Greece,1913,90463
Zimbabwe,1913,44927
Senegal,1913,23073
Bahamas,1913,87257
Bolivia,1913,7572
Vanuatu,1913,4950
Thailand,1913,85578
South Korea,1913,56301
Malawi,1913,11006
Egypt,1913,41253
Qatar,1913,86203
Panama,1913,84216
Ghana,1913,28731
Libya,1913,35415
Monaco,1913,48813
Guinea-Bissau,1913,58703
Mexico,1913,75892
Panama,1913,41860
Iraq,1913,23013
North Macedonia,1913,4244
France,1913,90107
Libya,1913,64440
Ireland,1913,78428
Chile,1913,42462
Gabon,1913,80413
Kazakhstan,1913,23754
Grenada,1913,21588
Barbados,1913,63182
Thailand,1913,59687
Brunei,1913,61723
Somalia,1913,24638
Taiwan,1913,1785
Saudi Arabia,1913,1227
San Marino,1913,71483
Libya,1913,8477
Belarus,1913,18211
Pakistan,1913,80430
Barbados,1913,29387
Jordan,1913,11217
Zimbabwe,1913,48488
Lithuania,1913,12556
South Sudan,1913,78104
Central African Republic,1913,27914
Turkmenistan,1913,26704
Uruguay,1913,23466
Slovenia,1913,75018
Paraguay,1913,20932
Argentina,1913,74224
Switzerland,1913,66595
Poland,1913,39199
Thailand,1913,29777
New Zealand,1913,20054
Latvia,1913,48192
Philippines,1913,4339
Malaysia,1913,85709
Ireland,1913,99118
Timor-Leste,1913,61534
Palau,1913,46955
Kazakhstan,1913,93604
Israel,1913,39316
Kenya,1913,88022
Chad,1913,57670
Montenegro,1913,31641
Saudi Arabia,1913,62745
United Kingdom,1913,20046
China,1913,17585
Chile,1913,8087
Burundi,1913,42430
Brazil,1913,41711
Nauru,1913,94866
Sierra Leone,1913,44316
Fiji,1913,79556
Hungary,1913,44543
Slovakia,1913,5471
Sweden,1913,62129
Botswana,1913,28122
Togo,1913,69659
Guinea,1913,77869
Tuvalu,1913,52459
Gabon,1913,39771
Yemen,1913,70326
Iceland,1913,33036
Sao Tome and Principe,1913,56087
Belarus,1913,36878
Ecuador,1913,91459
North Macedonia,1913,2601
Kuwait,1913,12788
North Korea,1914,53929
United Arab Emirates,1914,22307
Bahrain,1914,28129
Turkey,1914,64869
Senegal,1914,13712
Romania,1914,23303
Canada,1914,47515
Burkina Faso,1914,17004
Brazil,1914,86698
Belarus,1914,94773
Morocco,1914,77025
Netherlands,1914,83099
Solomon Islands,1914,21349
Djibouti,1914,47059
Tajikistan,1914,60056
Russia,1914,58372
Bolivia,1914,94679
India,1914,49805
Nepal,1914,16685
Belarus,1914,93145
Colombia,1914,42697
Saudi Arabia,1914,77653
Switzerland,1914,89577
Jamaica,1914,27009
Norway,1914,20678
Sierra Leone,1914,37623
Mongolia,1914,14369
Luxembourg,1914,36519
Qatar,1914,94745
Togo,1914,75905
Egypt,1914,43256
New Zealand,1914,79893
Syria,1914,92006
Uzbekistan,1914,85419
Dominica,1914,2329
San Marino,1914,93586
Kenya,1914,32407
Israel,1914,52779
Djibouti,1914,79074
Algeria,1914,19834
Egypt,1914,48303
India,1914,96282
Peru,1914,40825
Sudan,1914,78167
Portugal,1914,58017
Iceland,1914,44327
Samoa,1914,70830
Azerbaijan,1914,43424
Oman,1914,60536
Samoa,1914,84650
Gabon,1914,74685
Dominica,1914,48246
Andorra,1914,61638
Uganda,1914,24577
Tajikistan,1914,33175
Angola,1914,64609
Azerbaijan,1914,84949
Central African Republic,1914,59587
San Marino,1914,4766
Guinea,1914,40824
Ghana,1914,27056
Costa Rica,1914,9299
Malta,1914,37331
Kenya,1914,58223
Senegal,1914,44866
Chad,1914,8849
Dominican Republic,1914,14771
El Salvador,1914,30604
Suriname,1914,7035
Italy,1914,81640
Cabo Verde,1914,65520
Germany,1914,74495
France,1914,4196
Micronesia,1914,51337
Kiribati,1914,37899
Samoa,1914,20459
Comoros,1914,66948
Azerbaijan,1914,94270
Vanuatu,1914,75210
Guatemala,1914,77687
Dominican Republic,1914,37615
Slovakia,1914,9794
Chad,1914,25358
Turkmenistan,1914,34849
Colombia,1914,63603
Togo,1914,95379
Gabon,1914,90582
Canada,1914,74752
Costa Rica,1914,9389
Ghana,1914,42382
Vatican City,1914,84061
Cyprus,1914,57087
Uganda,1914,76781
Cuba,1914,84040
Mali,1914,78895
Brunei,1914,98184
Malta,1914,5527
Haiti,1914,57258
Serbia,1914,92905
Gabon,1914,7693
Indonesia,1914,38671
Iraq,1914,33823
Andorra,1914,89678
Eswatini,1914,79950
Saint Lucia,1914,58364
Taiwan,1914,94810
Guatemala,1914,81586
Taiwan,1914,19378
Djibouti,1914,18218
Lithuania,1914,80808
Andorra,1914,15526
Liberia,1914,81278
United Arab Emirates,1914,43874
Palau,1914,81831
Bosnia and Herzegovina,1914,82089
Oman,1914,45281
Ghana,1914,87608
Belize,1914,70672
Moldova,1914,15705
Bahamas,1914,17403
Mongolia,1914,18416
Malawi,1914,42784
Andorra,1914,86194
Cabo Verde,1914,64376
Comoros,1914,12853
Bahamas,1914,29369
Gabon,1914,48121
Seychelles,1914,1747
Canada,1914,44326
Liberia,1914,40772
China,1914,83887
North Korea,1914,49409
Burundi,1914,70083
United States,1914,99247
Cyprus,1914,30011
Uruguay,1914,85718
Sri Lanka,1914,56757
Kuwait,1914,51956
Switzerland,1914,61022
Croatia,1914,68559
Vietnam,1914,75128
Mauritania,1914,60762
Cuba,1914,64769
Pakistan,1914,32109
Hungary,1914,87352
Cabo Verde,1914,27499
Cyprus,1914,26944
Brunei,1914,98798
Morocco,1914,44280
South Korea,1914,19261
Madagascar,1914,44647
Malaysia,1914,59741
Lesotho,1914,24345
Costa Rica,1914,11111
Gabon,1914,17389
Togo,1914,58929
Kenya,1914,10713
Panama,1914,37646
Canada,1914,20853
Spain,1914,10013
Belgium,1914,4093
Guinea-Bissau,1914,48544
Vanuatu,1914,77840
Cyprus,1914,51009
Bahrain,1914,99057
Finland,1914,27881
Paraguay,1914,31767
Namibia,1914,41745
India,1914,60530
Cyprus,1914,34993
Sudan,1914,82547
Hungary,1914,28132
Vanuatu,1914,42613
Gambia,1914,57552
Saudi Arabia,1914,76067
Chile,1914,71092
Ukraine,1914,3717
Barbados,1914,25538
Egypt,1914,43022
Kiribati,1914,39890
San Marino,1914,54680
Iraq,1914,76336
Burkina Faso,1914,40407
Nauru,1914,24402
Solomon Islands,1914,28224
Bahamas,1914,64248
Taiwan,1914,71286
Cabo Verde,1914,14820
Finland,1914,36837
North Korea,1914,84883
Grenada,1914,21978
Central African Republic,1914,14713
Liberia,1914,41431
Lesotho,1914,32207
Bolivia,1914,72839
Panama,1914,7142
Rwanda,1914,4755
United Kingdom,1914,67366
Australia,1914,40342
Cameroon,1914,80229
Syria,1914,7121
Moldova,1914,29304
Iraq,1914,49294
Bolivia,1914,88994
Indonesia,1914,65902
Burundi,1914,44704
Italy,1914,90599
Saudi Arabia,1914,46258
Nepal,1914,35612
Syria,1914,47017
Bolivia,1914,97081
Bhutan,1914,24227
Lebanon,1914,59922
Cuba,1914,66736
Poland,1914,83435
Tunisia,1914,72407
South Sudan,1914,22834
Argentina,1914,32325
Somalia,1914,87759
Guinea,1914,30546
Monaco,1914,89410
Benin,1914,27972
Kiribati,1914,66459
Poland,1914,53383
Colombia,1914,4696
Argentina,1914,53445
Belgium,1914,89921
Dominica,1914,19013
Slovenia,1914,21402
Rwanda,1914,38257
Cabo Verde,1914,68552
Israel,1914,63417
Argentina,1914,42126
Qatar,1914,34743
Argentina,1914,87467
Kuwait,1914,41073
Turkmenistan,1914,18243
Serbia,1914,21328
Maldives,1914,1209
Latvia,1914,10800
Somalia,1914,66749
Zimbabwe,1914,88817
Burkina Faso,1914,29007
Armenia,1914,39550
Equatorial Guinea,1914,41170
Nigeria,1914,26548
Bahamas,1914,29375
Croatia,1914,66839
Tajikistan,1914,57152
Sierra Leone,1914,92947
Barbados,1914,91094
Libya,1914,51012
Mongolia,1914,86967
Iceland,1914,52007
Turkey,1914,73487
Nigeria,1914,78189
Zambia,1914,35935
Ireland,1914,72495
Namibia,1914,84553
Nicaragua,1914,98489
Azerbaijan,1914,36242
Slovakia,1914,80391
Luxembourg,1914,87960
Togo,1914,27326
Jamaica,1914,93794
United Arab Emirates,1914,86331
Liechtenstein,1914,54811
Vietnam,1914,70811
Sweden,1914,54537
Brazil,1914,58829
Belarus,1914,10552
Botswana,1914,73811
Djibouti,1914,16485
Uganda,1914,34540
Thailand,1914,78505
Monaco,1914,51984
Bolivia,1914,47113
Albania,1914,8605
Lithuania,1914,82389
Saint Vincent and the Grenadines,1914,25757
South Sudan,1914,45865
Vatican City,1914,63811
Barbados,1914,9337
Guinea-Bissau,1914,78670
Dominica,1914,2839
Thailand,1914,83722
Bahamas,1914,76726
Rwanda,1914,54102
Malaysia,1914,18702
Croatia,1914,17359
Bosnia and Herzegovina,1914,89038
Jamaica,1914,33514
Kazakhstan,1914,78526
Maldives,1914,44218
Cambodia,1914,3940
Congo,1914,24953
Saudi Arabia,1914,62405
Myanmar,1914,73934
Mauritania,1914,39226
Monaco,1914,3052
Mexico,1915,56606
Kazakhstan,1915,45812
Ethiopia,1915,7305
Australia,1915,9407
Brazil,1915,1785
Seychelles,1915,68171
Dominican Republic,1915,80815
Chile,1915,15272
Andorra,1915,11491
Zambia,1915,78480
Gabon,1915,4109
Nicaragua,1915,13515
Nauru,1915,38772
Bosnia and Herzegovina,1915,23140
Zimbabwe,1915,73981
Qatar,1915,34052
Indonesia,1915,45541
Cambodia,1915,3413
Equatorial Guinea,1915,19027
El Salvador,1915,73771
Djibouti,1915,10319
Andorra,1915,29048
Vietnam,1915,59613
Finland,1915,31372
Azerbaijan,1915,72871
Luxembourg,1915,94890
United States,1915,50795
Djibouti,1915,65807
Peru,1915,65394
India,1915,93890
Netherlands,1915,41985
Chad,1915,71343
Ethiopia,1915,15950
Canada,1915,72872
Afghanistan,1915,7524
Palau,1915,83945
Estonia,1915,62174
Uzbekistan,1915,39490
Algeria,1915,51220
Laos,1915,42898
Botswana,1915,37866
Nigeria,1915,16265
Malawi,1915,76200
El Salvador,1915,94759
Taiwan,1915,30830
Lesotho,1915,80138
Somalia,1915,11517
Mali,1915,83095
Paraguay,1915,9095
Spain,1915,48385
Congo,1915,51295
Madagascar,1915,23277
Dominican Republic,1915,90261
Taiwan,1915,86430
Germany,1915,97714
Myanmar,1915,54214
Myanmar,1915,41565
Canada,1915,67486
Morocco,1915,49882
Montenegro,1915,54822
Nauru,1915,2920
Lesotho,1915,10876
El Salvador,1915,22996
Lebanon,1915,7419
Turkmenistan,1915,10160
Cameroon,1915,32706
Afghanistan,1915,39940
Tonga,1915,39698
Brazil,1915,70344
Saint Lucia,1915,45275
Dominican Republic,1915,48424
Afghanistan,1915,38506
Romania,1915,23879
Tonga,1915,80140
Bhutan,1915,21773
Spain,1915,80344
Cyprus,1915,79570
Uruguay,1915,4884
Croatia,1915,84501
Benin,1915,32803
Samoa,1915,21063
Germany,1915,21236
Seychelles,1915,32262
Dominica,1915,52579
Vanuatu,1915,83243
South Sudan,1915,71717
Mongolia,1915,61336
Vietnam,1915,98098
Senegal,1915,19484
Poland,1915,95609
Botswana,1915,64026
Moldova,1915,79504
Japan,1915,14280
Austria,1915,3754
Morocco,1915,84392
Ethiopia,1915,51258
Bhutan,1915,44386
Costa Rica,1915,32365
Brunei,1915,82353
Greece,1915,30604
Saint Vincent and the Grenadines,1915,2803
El Salvador,1915,9272
Sierra Leone,1915,97986
Suriname,1915,82204
Denmark,1915,28117
Bulgaria,1915,88275
Indonesia,1915,45699
Paraguay,1915,69524
South Korea,1915,8204
Nauru,1915,79564
Costa Rica,1915,75052
Cyprus,1915,63519
Papua New Guinea,1915,32864
Brunei,1915,51386
Denmark,1915,99051
Angola,1915,17486
Suriname,1915,15774
Iceland,1915,67282
Brazil,1915,15373
Lithuania,1915,38676
Burkina Faso,1915,4691
Trinidad and Tobago,1915,45445
Netherlands,1915,26823
Tonga,1915,55564
Ethiopia,1915,68255
Togo,1915,52354
Romania,1915,88071
Afghanistan,1915,94417
Somalia,1915,7026
Thailand,1915,44496
Philippines,1915,15073
Zambia,1915,22836
Zambia,1915,66186
Iraq,1915,8184
Morocco,1915,61829
United Kingdom,1915,2789
Nepal,1915,31353
Timor-Leste,1915,27340
Slovakia,1915,48343
United Arab Emirates,1915,28933
Angola,1915,97601
Bhutan,1915,14686
Netherlands,1915,80887
Singapore,1915,30258
India,1915,34027
Kiribati,1915,19302
Palau,1915,88438
Uzbekistan,1915,56755
Monaco,1915,48002
Morocco,1915,91095
Eswatini,1915,27362
Venezuela,1915,8252
Guinea,1915,66635
Slovenia,1915,70441
Moldova,1915,16090
Romania,1915,36110
Montenegro,1915,74627
Laos,1915,53385
North Macedonia,1915,6024
Thailand,1915,12441
Zimbabwe,1915,83247
Trinidad and Tobago,1915,43311
Saint Vincent and the Grenadines,1915,28387
Kiribati,1915,68825
Netherlands,1915,77890
Nepal,1915,12291
Guinea-Bissau,1915,32386
Bahamas,1915,94814
Chad,1915,10702
Lebanon,1915,99523
Lebanon,1915,96066
Sao Tome and Principe,1915,44128
Sri Lanka,1915,81941
Dominica,1915,28762
Guatemala,1915,4239
Dominican Republic,1915,62874
Bhutan,1915,64971
Moldova,1915,13567
Andorra,1915,86737
Australia,1915,7857
Austria,1915,66603
Albania,1915,76399
Equatorial Guinea,1915,59086
Germany,1915,90145
Dominica,1915,33270
Mauritania,1915,3012
Canada,1915,60049
Sao Tome and Principe,1915,92558
Laos,1915,85989
Bahamas,1915,90586
Burundi,1915,66826
Morocco,1915,40080
Timor-Leste,1915,57879
Benin,1915,70215
Tuvalu,1915,54062
Turkey,1915,66888
Guinea-Bissau,1915,19210
Mozambique,1915,38146
Ukraine,1915,98728
Liechtenstein,1915,94948
Belarus,1915,37166
Saudi Arabia,1915,4006
Malaysia,1915,2004
Morocco,1915,48580
Palau,1915,6967
Czech Republic,1915,72964
Australia,1915,35846
Bangladesh,1915,19879
Armenia,1915,3261
Latvia,1915,29340
Sao Tome and Principe,1915,68273
Latvia,1915,33323
Djibouti,1915,36864
Iceland,1915,8927
Tajikistan,1915,65884
Malta,1915,36212
Saint Vincent and the Grenadines,1915,83256
Saudi Arabia,1915,85903
Samoa,1915,42927
Cambodia,1915,55150
South Korea,1915,59647
Tonga,1915,14056
India,1915,11862
Indonesia,1915,11798
Armenia,1915,60058
Sierra Leone,1915,52747
Norway,1915,36738
Kiribati,1915,60945
Togo,1915,83398
Belgium,1915,18227
Somalia,1915,35393
Uruguay,1915,84800
North Macedonia,1915,60461
Egypt,1915,58848
Taiwan,1915,25685
Tuvalu,1915,92517
Mozambique,1915,4480
Djibouti,1915,16860
Benin,1915,69578
Burkina Faso,1915,58230
Libya,1915,58026
Paraguay,1915,7564
Mexico,1915,21012
Finland,1915,55169
Liberia,1915,91222
United Kingdom,1915,95416
Montenegro,1915,27341
Seychelles,1915,57758
Oman,1915,84121
Saint Kitts and Nevis,1915,47841
Syria,1915,93584
Trinidad and Tobago,1915,44335
Bahrain,1915,56155
North Korea,1915,99314
Papua New Guinea,1915,82147
Burundi,1915,30527
Germany,1915,96466
Madagascar,1915,49775
Gabon,1915,51653
India,1915,25704
Latvia,1915,34057
France,1915,8393
India,1915,76404
Grenada,1915,41373
Russia,1915,92956
Canada,1915,85613
Norway,1915,60171
Qatar,1915,30336
North Macedonia,1915,59714
Armenia,1915,13985
Slovakia,1915,13014
Kenya,1915,9374
Yemen,1915,86506
United Arab Emirates,1915,23299
Tuvalu,1915,92513
Spain,1915,28331
Nepal,1915,6584
South Korea,1915,13965
Vatican City,1915,85769
Denmark,1915,21819
South Korea,1915,29782
Finland,1915,80035
India,1915,86847
Thailand,1915,89434
Niger,1915,61773
Iceland,1915,24824
Saint Lucia,1915,15110
Cambodia,1915,48707
Germany,1915,89512
Colombia,1915,6825
Jamaica,1915,4488
Zimbabwe,1915,68431
Lesotho,1915,69444
Ukraine,1915,67947
Vatican City,1915,6457
Portugal,1915,78110
Greece,1915,39216
Congo,1915,94230
North Korea,1915,9847
Haiti,1915,89212
Sao Tome and Principe,1916,42309
Honduras,1916,15658
Australia,1916,89928
Liberia,1916,18527
North Macedonia,1916,30676
Haiti,1916,17781
Panama,1916,1645
Germany,1916,98476
Latvia,1916,79236
Equatorial Guinea,1916,24990
Bangladesh,1916,87052
Saint Lucia,1916,19618
Namibia,1916,62859
Yemen,1916,77500
Solomon Islands,1916,59827
Malta,1916,98389
Iraq,1916,97726
Bangladesh,1916,2962
Somalia,1916,40241
Mauritius,1916,41251
Madagascar,1916,63397
Comoros,1916,70951
New Zealand,1916,56770
Belarus,1916,32545
Benin,1916,9705
Bahamas,1916,96302
Nepal,1916,11704
Sierra Leone,1916,33119
Tanzania,1916,29671
Finland,1916,22203
Philippines,1916,82927
Kazakhstan,1916,93115
Luxembourg,1916,13451
Nepal,1916,25516
Syria,1916,97613
Dominican Republic,1916,76856
Central African Republic,1916,59642
Libya,1916,46976
Iraq,1916,20330
Cuba,1916,88656
Yemen,1916,35612
Lesotho,1916,32790
Kiribati,1916,88606
Equatorial Guinea,1916,20449
Grenada,1916,75830
Egypt,1916,33256
Zambia,1916,99983
Ecuador,1916,8190
Saint Vincent and the Grenadines,1916,46493
Netherlands,1916,12561
Sierra Leone,1916,21431
Estonia,1916,30617
Malaysia,1916,14571
Georgia,1916,97931
New Zealand,1916,1009
Somalia,1916,81739
Slovakia,1916,44791
Germany,1916,71857
Mauritania,1916,54368
Nigeria,1916,76914
Marshall Islands,1916,49847
South Africa,1916,74042
Samoa,1916,76755
Vanuatu,1916,96491
United States,1916,35224
Jamaica,1916,99347
Gambia,1916,41094
Eswatini,1916,63818
Mexico,1916,95305
Sweden,1916,11086
Trinidad and Tobago,1916,94893
Tanzania,1916,41544
Ukraine,1916,93398
Mauritania,1916,19955
Lebanon,1916,48660
North Macedonia,1916,74736
Rwanda,1916,72168
Cambodia,1916,80236
Kuwait,1916,35630
Malaysia,1916,51385
Japan,1916,86045
China,1916,5711
Estonia,1916,31871
Armenia,1916,3457
Bangladesh,1916,77732
Greece,1916,79375
Iran,1916,40467
Slovakia,1916,14167
Mauritania,1916,74995
Vanuatu,1916,8157
Saudi Arabia,1916,3714
Germany,1916,87466
Bosnia and Herzegovina,1916,28217
Monaco,1916,41132
Ghana,1916,97653
Japan,1916,81792
Ethiopia,1916,57371
Cameroon,1916,57788
Saint Lucia,1916,10583
Malta,1916,90461
Czech Republic,1916,43042
Djibouti,1916,91405
Timor-Leste,1916,78807
Sao Tome and Principe,1916,69371
Nicaragua,1916,9013
Singapore,1916,79775
Venezuela,1916,30540
Indonesia,1916,37973
Tunisia,1916,68690
Haiti,1916,88028
Cambodia,1916,70459
Guinea-Bissau,1916,32558
Seychelles,1916,89004
Singapore,1916,41030
Zambia,1916,37636
Singapore,1916,70326
Cyprus,1916,91956
Gabon,1916,60051
United Kingdom,1916,98751
Poland,1916,64566
Tonga,1916,52159
Tuvalu,1916,67809
Papua New Guinea,1916,57025
Costa Rica,1916,27680
Hungary,1916,13434
Mozambique,1916,63185
Vietnam,1916,47096
Tuvalu,1916,48471
Romania,1916,57004
Bulgaria,1916,75940
Singapore,1916,41579
Liechtenstein,1916,11487
Libya,1916,76925
Saint Kitts and Nevis,1916,95921
Mauritius,1916,61628
Nepal,1916,49133
Cameroon,1916,97925
Sri Lanka,1916,84530
Russia,1916,10610
Grenada,1916,84706
Belgium,1916,54551
Niger,1916,14869
El Salvador,1916,86402
Latvia,1916,89466
Iceland,1916,76605
Papua New Guinea,1916,49954
Romania,1916,75107
Sudan,1916,23979
Dominica,1916,12492
Ecuador,1916,61920
Netherlands,1916,96826
Sao Tome and Principe,1916,95257
New Zealand,1916,98379
Monaco,1916,77118
Benin,1916,24409
Turkey,1916,66162
Jamaica,1916,73569
Nauru,1916,25077
Japan,1916,61428
Barbados,1916,27455
Costa Rica,1916,28385
Saint Vincent and the Grenadines,1916,1847
Trinidad and Tobago,1916,77699
El Salvador,1916,54213
Cyprus,1916,10704
Burundi,1916,45862
Slovakia,1916,32849
Chad,1916,72868
Zimbabwe,1916,6648
Turkey,1916,32793
Maldives,1916,86240
Lebanon,1916,85377
Bulgaria,1916,94574
United States,1916,4450
Nepal,1916,9418
Ghana,1916,49718
Vietnam,1916,35575
Ethiopia,1916,98260
Costa Rica,1916,34186
Nicaragua,1916,27451
Saudi Arabia,1916,4155
Guinea,1916,10110
Romania,1916,90284
Croatia,1916,30448
Germany,1916,99122
Andorra,1916,86738
Saint Vincent and the Grenadines,1916,46231
Sri Lanka,1916,36399
Seychelles,1916,21058
Mozambique,1916,71166
Slovakia,1916,73404
Uruguay,1916,76391
Australia,1916,49698
Kuwait,1916,46379
Argentina,1916,91196
Maldives,1916,98275
Armenia,1916,4812
Chad,1916,18270
Estonia,1916,24978
Italy,1916,12531
Malaysia,1916,29783
Luxembourg,1916,61019
Russia,1916,14236
Cuba,1916,31093
Madagascar,1916,70683
Czech Republic,1916,19515
Togo,1916,94806
Togo,1916,3759
Qatar,1916,26316
Latvia,1916,69412
Norway,1916,46480
Tuvalu,1916,14332
Guinea,1916,76439
Monaco,1916,50207
Vietnam,1916,44819
Timor-Leste,1916,59150
Somalia,1916,54902
Eswatini,1916,10198
Morocco,1916,16732
Honduras,1916,87023
Lesotho,1916,56419
Italy,1916,2781
Botswana,1916,79948
Yemen,1916,51141
Sao Tome and Principe,1916,98090
Andorra,1916,62277
Senegal,1916,57704
Canada,1916,32485
Congo,1916,55351
Sierra Leone,1916,27654
Czech Republic,1916,34145
Italy,1916,52529
Portugal,1916,47378
Argentina,1916,17665
North Korea,1916,63475
Mongolia,1916,79462
Madagascar,1916,85839
Micronesia,1916,48802
Croatia,1916,78892
Norway,1916,40752
Vatican City,1916,37362
Romania,1916,51990
Israel,1916,48126
Nigeria,1916,79160
Algeria,1916,40338
Lebanon,1916,94004
Peru,1916,97464
San Marino,1916,91326
Malawi,1916,22114
Mozambique,1916,95630
Sri Lanka,1916,3120
Senegal,1916,1785
Switzerland,1916,57925
Bulgaria,1916,67473
Syria,1916,30969
Slovenia,1916,66236
Eswatini,1916,94823
Bahrain,1916,17297
Malaysia,1916,23816
Malta,1916,71070
Sri Lanka,1916,10529
Namibia,1916,23013
Ethiopia,1916,31089
Tajikistan,1916,7171
Myanmar,1916,42229
Colombia,1916,18874
Cuba,1916,39809
Central African Republic,1916,60465
Thailand,1916,60024
Turkey,1916,22153
Dominican Republic,1916,29429
Kuwait,1916,58753
Yemen,1916,7641
Angola,1916,43401
Egypt,1916,90075
Tuvalu,1916,26367
Netherlands,1916,22726
Netherlands,1916,5677
Serbia,1916,6139
Australia,1916,58766
Australia,1916,25696
Ukraine,1916,52372
Turkmenistan,1916,87049
Guatemala,1916,77693
Mongolia,1916,58414
Ethiopia,1916,13832
Canada,1916,74741
China,1916,6425
Grenada,1916,4900
Slovakia,1916,78347
Burundi,1916,74998
Montenegro,1916,30134
Bolivia,1916,83442
Solomon Islands,1916,3817
Egypt,1916,71486
Afghanistan,1916,36607
Slovenia,1916,90809
North Korea,1916,74027
North Korea,1916,74550
Monaco,1916,8691
Moldova,1917,66978
